slug,url,status,bytes,path
a-hefty-injustice,https://file.pide.org.pk/uploads/pip-0389-a-hefty-injustice.pdf,already_present,61585,pdfs/2022/09/pip-0389-a-hefty-injustice.pdf
a-review-of-accountability-systems-learning-from-best-practices,https://file.pide.org.pk/uploads/kb-082-a-review-of-accountability-systems-learning-from-best-practices.pdf,already_present,2001962,pdfs/2022/09/kb-082-a-review-of-accountability-systems-learning-from-best-practices.pdf
a-review-of-accountability-systems-learning-from-best-practices,https://www.v-dem.net/media/publications/pb_22_final.pdf,external_citation,0,
free-markets-are-a-fiction,https://file.pide.org.pk/uploads/pip-0388-free-markets-are-a-fiction.pdf,already_present,69571,pdfs/2022/08/pip-0388-free-markets-are-a-fiction.pdf
media-coverage-of-national-high-level-seminar-on-pakistan75,https://file.pide.org.pk/uploads/pip-0387-media-coverage-of-national-high-level-seminar-on-pakistan-75.pdf,already_present,1596102,pdfs/2022/08/pip-0387-media-coverage-of-national-high-level-seminar-on-pakistan-75.pdf
legalizing-street-business,https://file.pide.org.pk/uploads/pip-0386-legalizing-street-business.pdf,already_present,44603,pdfs/2022/08/pip-0386-legalizing-street-business.pdf
evolving-patterns-of-pakistans-import-demand,https://file.pide.org.pk/uploads/ms-08-evolving-patterns-of-pakistans-import-demand.pdf,already_present,2400353,pdfs/2022/08/ms-08-evolving-patterns-of-pakistans-import-demand.pdf
what-impedes-pakistani-exports,https://file.pide.org.pk/uploads/pip-0384-what-impedes-pakistani-exports.pdf,already_present,86752,pdfs/2022/08/pip-0384-what-impedes-pakistani-exports.pdf
pide-forms-power-commission-to-find-solution-of-long-standing-energy-problems,https://file.pide.org.pk/uploads/pip-0383-pide-forms-power-commission-to-find-solution-of-long-standing-energy-problems.pdf,already_present,616931,pdfs/2022/08/pip-0383-pide-forms-power-commission-to-find-solution-of-long-standing-energy-problems.pdf
logistics-in-pakistan-from-origin-to-destination,https://file.pide.org.pk/uploads/wb-120-logistics-in-pakistan-from-origin-to-destination.pdf,already_present,1504472,pdfs/2022/08/wb-120-logistics-in-pakistan-from-origin-to-destination.pdf
illusory-independence,https://file.pide.org.pk/uploads/pip-0382-illusory-independence.pdf,already_present,101250,pdfs/2022/08/pip-0382-illusory-independence.pdf
pakistan-railways-from-state-owned-enterprise-to-business-model-article,https://file.pide.org.pk/uploads/discourse-vol1i2-01-pakistans-railways-from-state-owned-enterprises.pdf,already_present,7765890,pdfs/2022/08/discourse-vol1i2-01-pakistans-railways-from-state-owned-enterprises.pdf
an-apology-to-the-youth-of-pakistan-from-the-older-generation-article,https://file.pide.org.pk/uploads/discourse-vol1i2-02-an-apology-to-the-youth-of-pakistan-from-the-older-generation.pdf,already_present,1603159,pdfs/2022/08/discourse-vol1i2-02-an-apology-to-the-youth-of-pakistan-from-the-older-generation.pdf
dr-nadeems-apology-and-our-responsibility-article,https://file.pide.org.pk/uploads/discourse-vol1i2-03-dr-nadeems-apology-and-our-responsibility.pdf,already_present,3448562,pdfs/2022/08/discourse-vol1i2-03-dr-nadeems-apology-and-our-responsibility.pdf
pakistaniyat-a-muddled-identity-by-abbas-t-moosvi-article,https://file.pide.org.pk/uploads/discourse-vol1i2-04-pakistaniyat-a-muddled-identity.pdf,already_present,7413713,pdfs/2022/08/discourse-vol1i2-04-pakistaniyat-a-muddled-identity.pdf
discourse-debates-article,https://file.pide.org.pk/uploads/discourse-vol1i2-05-discourse-debates.pdf,already_present,552576,pdfs/2022/08/discourse-vol1i2-05-discourse-debates.pdf
aid-or-albatross-by-aasim-sajjad-akhtar-article,https://file.pide.org.pk/uploads/discourse-vol1i2-06-aid-or-albatross.pdf,already_present,459113,pdfs/2022/08/discourse-vol1i2-06-aid-or-albatross.pdf
the-economic-game-of-political-coercion-by-saddam-hussein-article,https://file.pide.org.pk/uploads/discourse-vol1i2-07-the-economic-game-of-political-coercion.pdf,already_present,5122182,pdfs/2022/08/discourse-vol1i2-07-the-economic-game-of-political-coercion.pdf
an-interview-with-mr-saeed-akhtar,https://file.pide.org.pk/uploads/discourse-vol1i2-08-interview-with-mr-saeed-akhtar.pdf,already_present,1057565,pdfs/2022/08/discourse-vol1i2-08-interview-with-mr-saeed-akhtar.pdf
build-a-real-estate-market-kill-fbr-and-dc-rates,https://file.pide.org.pk/uploads/discourse-vol1i2-09-build-a-real-estate-market-kill-fbr-and-dc-rates.pdf,already_present,7735344,pdfs/2022/08/discourse-vol1i2-09-build-a-real-estate-market-kill-fbr-and-dc-rates.pdf
nudging-pakistan-railways-2,https://file.pide.org.pk/uploads/discourse-vol1i2-10-nudging-pakistan-railways.pdf,already_present,3014788,pdfs/2022/08/discourse-vol1i2-10-nudging-pakistan-railways.pdf
track-access-regime-the-international-practices-and-pakistan-railways-2,https://file.pide.org.pk/uploads/discourse-vol1i2-11-track-access-regime-the-international-practices-and-pakistan-railways.pdf,already_present,1041015,pdfs/2022/08/discourse-vol1i2-11-track-access-regime-the-international-practices-and-pakistan-railways.pdf
railways-ticketing-system,https://file.pide.org.pk/uploads/discourse-vol1i2-12-railways-ticketing-system.pdf,already_present,609916,pdfs/2022/08/discourse-vol1i2-12-railways-ticketing-system.pdf
pakistan-railways-or-pakistans-railways-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-13-pakistan-railways-or-pakistans-railways.pdf,already_present,966867,pdfs/2022/08/discourse-vol1i2-13-pakistan-railways-or-pakistans-railways.pdf
a-history-of-pakistan-railways-from-pre-partition-times-till-now-a-historical-review-with-key-evolutionary-milestones-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-14-a-history-of-pakistan-railways-from-pre-partition-times-till-now-a-historical-review-with-key-evolutionary-milestones.pdf,already_present,303912,pdfs/2022/08/discourse-vol1i2-14-a-history-of-pakistan-railways-from-pre-partition-times-till-now-a-historical-review-with-key-evolutionary-milestones.pdf
track-access-charges-the-current-regime-and-international-practices-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-15-track-access-charges-the-current-regime-and-international-practices.pdf,already_present,570338,pdfs/2022/08/discourse-vol1i2-15-track-access-charges-the-current-regime-and-international-practices.pdf
chinese-railway-sector-setting-the-context-for-ml-1-and-the-overall-pakistan-railway-sector-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-16-chinese-railway-sector-setting-the-context-for-ml-1-and-the-overall-pakistan-railway-sector.pdf,already_present,989333,pdfs/2022/08/discourse-vol1i2-16-chinese-railway-sector-setting-the-context-for-ml-1-and-the-overall-pakistan-railway-sector.pdf
how-railways-are-being-financed-in-the-21st-century-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-17-how-railways-are-being-financed-in-the-21st-century.pdf,already_present,1046283,pdfs/2022/08/discourse-vol1i2-17-how-railways-are-being-financed-in-the-21st-century.pdf
institutional-arrangements-for-reforming-and-developing-the-railway-sector-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-18-institutional-arrangements-for-reforming-and-developing-the-railway-sector.pdf,already_present,960427,pdfs/2022/08/discourse-vol1i2-18-institutional-arrangements-for-reforming-and-developing-the-railway-sector.pdf
vision-for-pakistan-railway-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-19-vision-for-pakistan-railway.pdf,already_present,452810,pdfs/2022/08/discourse-vol1i2-19-vision-for-pakistan-railway.pdf
ml-1-making-or-breaking-of-pakistan-railway-webinar-brief,https://file.pide.org.pk/uploads/discourse-vol1i2-20-ml-1-making-or-breaking-of-pakistan-railway.pdf,already_present,1240136,pdfs/2022/08/discourse-vol1i2-20-ml-1-making-or-breaking-of-pakistan-railway.pdf
is-work-only-meetings-article,https://file.pide.org.pk/uploads/discourse-vol1i2-21-is-work-only-meetings.pdf,already_present,2257383,pdfs/2022/08/discourse-vol1i2-21-is-work-only-meetings.pdf
discourse-p-r-vol-1-issue-2,https://file.pide.org.pk/uploads/discourse-vol1i2.pdf,already_present,10077422,pdfs/2022/08/discourse-vol1i2.pdf
discourse-p-r-vol-1-issue-2,https://file.pide.org.pk/uploads/discourse-vol1i2-high-resolution.pdf,already_present,53350503,pdfs/2022/08/discourse-vol1i2-high-resolution.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/issue/pdr-2022-v61i1.pdf,already_present,8887303,pdfs/2022/08/pdr-2022-v61i1.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/1-28.pdf,already_present,706470,pdfs/2022/08/1-28.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/29-44.pdf,already_present,526792,pdfs/2022/08/29-44.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/45-68.pdf,already_present,1076320,pdfs/2022/08/45-68.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/69-84.pdf,already_present,906901,pdfs/2022/08/69-84.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/85-102.pdf,already_present,856452,pdfs/2022/08/85-102.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/105-108.pdf,already_present,203572,pdfs/2022/08/105-108.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/109-111.pdf,already_present,248040,pdfs/2022/08/109-111.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/112.pdf,already_present,312623,pdfs/2022/08/112.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/113-114.pdf,already_present,333568,pdfs/2022/08/113-114.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/115-117.pdf,already_present,325660,pdfs/2022/08/115-117.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/118-120.pdf,already_present,326768,pdfs/2022/08/118-120.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/120-121.pdf,already_present,320519,pdfs/2022/08/120-121.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/121-125.pdf,already_present,340586,pdfs/2022/08/121-125.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/126-127.pdf,already_present,141779,pdfs/2022/08/126-127.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/128-130.pdf,already_present,161888,pdfs/2022/08/128-130.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/130-133.pdf,already_present,184283,pdfs/2022/08/130-133.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/133-134.pdf,already_present,520426,pdfs/2022/08/133-134.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/134-136.pdf,already_present,175186,pdfs/2022/08/134-136.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/136-137.pdf,already_present,157916,pdfs/2022/08/136-137.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/139-143.pdf,already_present,358527,pdfs/2022/08/139-143.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/145-148.pdf,already_present,181249,pdfs/2022/08/145-148.pdf
the-pdr-volume-61-number-1-2022,https://file.pide.org.pk/pdfpdr/2022/149-152.pdf,already_present,416918,pdfs/2022/08/149-152.pdf
electricity-tariff-design-a-survey,https://file.pide.org.pk/uploads/kb-081-electricity-tariff-design-a-survey.pdf,already_present,2647181,pdfs/2022/08/kb-081-electricity-tariff-design-a-survey.pdf
electricity-tariff-design-a-survey,https://www.energy.gov.au/sites/default/files/watts_in_your_business_fact_sheet_5_-_electricity_tariffs.pdf,external_citation,0,
electricity-tariff-design-a-survey,https://ec.europa.eu/energy/sites/ener/files/documents/20150313%20Tariff%20report%20fina_revREF-E.PDF,external_citation,0,
electricity-tariff-design-a-survey,http://africa-energy-portal.org/sites/default/files/2019-12/Electricity%20Tariffs%20Study%202019.pdf,external_citation,0,
electricity-tariff-design-a-survey,http://www.inogate.org/documents/A_Review_of_Energy_Tariffs_in_INOGATE_Partner_Countries.pdf,external_citation,0,
pakistan-one-year-growth-strategy,https://file.pide.org.pk/uploads/rr-051-pakistan-one-year-growth-strategy.pdf,already_present,16413716,pdfs/2022/08/rr-051-pakistan-one-year-growth-strategy.pdf
how-do-people-do-health-in-pakistan-understanding-health-related-choices-and-healthcare-navigation,https://file.pide.org.pk/uploads/kb-080-how-do-people-do-health-in-pakistan-understanding-health-related-choices-and-healthcare-navigation.pdf,already_present,1844165,pdfs/2022/08/kb-080-how-do-people-do-health-in-pakistan-understanding-health-related-choices-and-healthcare-navigation.pdf
the-information-in-the-yield-spread-for-the-recession-in-the-case-of-pakistan,https://file.pide.org.pk/uploads/wp-0222-the-information-in-the-yield-spread-for-the-recession-in-the-case-of-pakistan.pdf,already_present,1600280,pdfs/2022/08/wp-0222-the-information-in-the-yield-spread-for-the-recession-in-the-case-of-pakistan.pdf
pakistans-economic-potential,https://file.pide.org.pk/uploads/pip-0379-Pakistans-economic-potential.pdf,already_present,197752,pdfs/2022/08/pip-0379-Pakistans-economic-potential.pdf
wasting-public-wealth-the-antecedents-and-practice-of-public-land-management-in-pakistan,https://file.pide.org.pk/uploads/wp-0221-wasting-public-wealth-the-antecedents-and-practice-of-public-land-management-in-pakistan.pdf,already_present,1495261,pdfs/2022/08/wp-0221-wasting-public-wealth-the-antecedents-and-practice-of-public-land-management-in-pakistan.pdf
assessing-the-quality-of-the-single-national-curriculum-a-case-study-of-islamiat-curriculum,https://file.pide.org.pk/uploads/wp-0220-assessing-the-quality-of-the-single-national-curriculum-a-case-study-of-islamiat-curriculum.pdf,already_present,1462659,pdfs/2022/08/wp-0220-assessing-the-quality-of-the-single-national-curriculum-a-case-study-of-islamiat-curriculum.pdf
from-crisis-to-disaster-saving-pakistans-economy,https://file.pide.org.pk/uploads/pip-0378-from-crisis-to-disaster-saving-pakistans-economy.pdf,already_present,318619,pdfs/2022/08/pip-0378-from-crisis-to-disaster-saving-pakistans-economy.pdf
barriers-to-work-opportunities,https://file.pide.org.pk/uploads/pip-0377-barriers-to-work-opportunities.pdf,already_present,88701,pdfs/2022/08/pip-0377-barriers-to-work-opportunities.pdf
from-imports-to-exports-an-achievement-of-mobile-phone-industry,https://file.pide.org.pk/uploads/kb-079-from-imports-to-exports-an-achievement-of-mobile-phone-industry.pdf,already_present,2084728,pdfs/2022/08/kb-079-from-imports-to-exports-an-achievement-of-mobile-phone-industry.pdf
the-odd-fascination-with-tax-to-gdp-ratio,https://file.pide.org.pk/uploads/kb-078-the-odd-fascination-with-tax-to-gdp-ratio.pdf,already_present,382186,pdfs/2022/07/kb-078-the-odd-fascination-with-tax-to-gdp-ratio.pdf
pides-charter-of-the-economy,https://file.pide.org.pk/uploads/kb-077-pides-charter-of-the-economy.pdf,already_present,1228397,pdfs/2022/07/kb-077-pides-charter-of-the-economy.pdf
theatre-of-politics,https://file.pide.org.pk/uploads/pip-0375-theatre-of-politics.pdf,already_present,98304,pdfs/2022/07/pip-0375-theatre-of-politics.pdf
defeating-the-qabza-mafia,https://file.pide.org.pk/uploads/pip-0374-defeating-the-qabza-mafia.pdf,already_present,67023,pdfs/2022/07/pip-0374-defeating-the-qabza-mafia.pdf
a-vision-for-forgotten-economy-with-dr-hafiz-a-pasha,https://file.pide.org.pk/uploads/wb-119-a-vision-for-forgotten-economy-with-dr-hafiz-a-pasha.pdf,already_present,4389942,pdfs/2022/07/wb-119-a-vision-for-forgotten-economy-with-dr-hafiz-a-pasha.pdf
hotel-and-restaurant-industries-of-pakistan-opportunities-and-market-dynamics,https://file.pide.org.pk/uploads/kb-076-hotel-and-restaurant-industries-of-pakistan-opportunities-and-market-dynamics.pdf,already_present,3161113,pdfs/2022/07/kb-076-hotel-and-restaurant-industries-of-pakistan-opportunities-and-market-dynamics.pdf
corporate-governance-compliance-with-the-selection-criteria-of-board-of-directors-in-public-sector-companies,https://file.pide.org.pk/uploads/kb-075-corporate-governance.pdf,already_present,2020682,pdfs/2022/07/kb-075-corporate-governance.pdf
corporate-governance-compliance-with-the-selection-criteria-of-board-of-directors-in-public-sector-companies,https://www.psx.com.pk/psx/themes/psx/uploads/SRO_1163(I)2019-ListedCompanies(CodeofCorporateGovernance)Regulations_2019.pdf,external_citation,0,
corporate-governance-compliance-with-the-selection-criteria-of-board-of-directors-in-public-sector-companies,https://picg.org.pk/wp-content/uploads/2015/12/Survey-on-Board-Practices-of-Public-Sectors-Companies-in-Pakistan-May-2016-FINAL-Report.pdf,external_citation,0,
corporate-governance-compliance-with-the-selection-criteria-of-board-of-directors-in-public-sector-companies,https://picg.org.pk/wp-content/uploads/2021/01/Corporate-Board-Practices-2019-Dec1219F_Upload.pdf,external_citation,0,
corporate-governance-compliance-with-the-selection-criteria-of-board-of-directors-in-public-sector-companies,https://www.finance.gov.pk/publications/SOE_Report_FY19_Vol_I.pdf,external_citation,0,
corporate-governance-compliance-with-the-selection-criteria-of-board-of-directors-in-public-sector-companies,https://www.finance.gov.pk/publications/SOE_Report_FY19_Vol_II.pdf,external_citation,0,
agreement-between-pakistan-and-imf-has-the-policy-of-lets-go-imf-by-each-government-been-beneficial-or-harmful-for-pakistan,https://file.pide.org.pk/uploads/pip-0373-agreement-between-pakistan-and-imf-has-the-policy-of-lets-go-imf-by-each-government-been-beneficial-or-harmful-for-pakistan.pdf,already_present,555011,pdfs/2022/07/pip-0373-agreement-between-pakistan-and-imf-has-the-policy-of-lets-go-imf-by-each-government-been-beneficial-or-harmful-for-pakistan.pdf
losses-incurred-by-pr-in-5-years-amounted-to-rs144bn,https://file.pide.org.pk/uploads/pip-0372-losses-incurred-by-pr-in-5-years-amounted-to-rs-144-bn.pdf,already_present,548053,pdfs/2022/07/pip-0372-losses-incurred-by-pr-in-5-years-amounted-to-rs-144-bn.pdf
epidemic-of-nonsense-work,https://file.pide.org.pk/uploads/pip-0371-epidemic-of-nonsense-work.pdf,already_present,68248,pdfs/2022/07/pip-0371-epidemic-of-nonsense-work.pdf
sahib-is-in-a-meeting-how-useful-are-government-meetings-for-the-people-in-pakistan,https://file.pide.org.pk/uploads/pip-0370-sahib-is-in-a-meeting-how-useful-are-government-meetings-for-the-people-in-pakistan.pdf,already_present,7501864,pdfs/2022/07/pip-0370-sahib-is-in-a-meeting-how-useful-are-government-meetings-for-the-people-in-pakistan.pdf
business-of-the-street,https://file.pide.org.pk/uploads/pip-0369-business-of-the-street.pdf,already_present,65072,pdfs/2022/07/pip-0369-business-of-the-street.pdf
real-estate-regulatory-authority-rera-another-regulatory-burden,https://file.pide.org.pk/uploads/wb-118-real-estate-regulatory-authority-rera-another-regulatory-burden.pdf,already_present,2534486,pdfs/2022/07/wb-118-real-estate-regulatory-authority-rera-another-regulatory-burden.pdf
the-mystery-of-productivity,https://file.pide.org.pk/uploads/wb-117-the-mystery-of-productivity.pdf,already_present,1359533,pdfs/2022/07/wb-117-the-mystery-of-productivity.pdf
fbr-for-the-non-filers,https://file.pide.org.pk/uploads/pip-0368-fbr-for-the-non-filers.pdf,already_present,188095,pdfs/2022/07/pip-0368-fbr-for-the-non-filers.pdf
pakistans-milk-potential,https://file.pide.org.pk/uploads/pip-0367-pakistans-milk-potential.pdf,already_present,177648,pdfs/2022/06/pip-0367-pakistans-milk-potential.pdf
pakistan-economy-under-elites-tax-amnesty-scheme-2019,https://file.pide.org.pk/uploads/wp-0219-pakistan-economy-under-elites-tax-amnesty-scheme-2019.pdf,already_present,1825942,pdfs/2022/06/wp-0219-pakistan-economy-under-elites-tax-amnesty-scheme-2019.pdf
gimmickry-of-neoclassical-economics,https://file.pide.org.pk/uploads/pip-0366-gimmickry-of-neoclassical-economics.pdf,already_present,94876,pdfs/2022/06/pip-0366-gimmickry-of-neoclassical-economics.pdf
is-work-only-meetings,https://file.pide.org.pk/uploads/kb-074-is-work-only-meetings.pdf,already_present,4023532,pdfs/2022/06/kb-074-is-work-only-meetings.pdf
the-tyranny-of-merit-whats-become-of-the-common-good,https://file.pide.org.pk/uploads/wb-116-the-tyranny-of-merit-whats-become-of-the-common-good.pdf,already_present,1328619,pdfs/2022/06/wb-116-the-tyranny-of-merit-whats-become-of-the-common-good.pdf
dead-capital,https://file.pide.org.pk/uploads/pip-0365-dead-capital.pdf,already_present,65162,pdfs/2022/06/pip-0365-dead-capital.pdf
weather-shocks-unconditional-cash-transfers-and-household-food-outcomes,https://file.pide.org.pk/uploads/wp-0218-weather-shocks-unconditional-cash-transfers-and-household-food-outcomes.pdf,already_present,1767734,pdfs/2022/06/wp-0218-weather-shocks-unconditional-cash-transfers-and-household-food-outcomes.pdf
a-letter-to-the-left,https://file.pide.org.pk/uploads/pip-0363-a-letter-to-the-left.pdf,already_present,95463,pdfs/2022/06/pip-0363-a-letter-to-the-left.pdf
how-we-can-tap-into-pakistans-tourism-potential-as-the-world-emerges-from-covid,https://file.pide.org.pk/uploads/pip-0403-how-we-can-tap-into-pakistans-tourism-potential-as-the-world-emerges-from-covid.pdf,already_present,715409,pdfs/2022/06/pip-0403-how-we-can-tap-into-pakistans-tourism-potential-as-the-world-emerges-from-covid.pdf
pakistans-dairy-animals-productivity,https://file.pide.org.pk/uploads/pip-0362-pakistans-dairy-animals-productivity.pdf,already_present,353367,pdfs/2022/06/pip-0362-pakistans-dairy-animals-productivity.pdf
doing-away-with-acrs-liberating-public-sector,https://file.pide.org.pk/uploads/pip-0361-doing-away-with-acrs-liberating-public-sector.pdf,already_present,496902,pdfs/2022/06/pip-0361-doing-away-with-acrs-liberating-public-sector.pdf
cryptocurrencies-review-of-economics-and-policy,https://file.pide.org.pk/uploads/wp-0217-cryptocurrencies-review-of-economics-and-policy.pdf,already_present,2279859,pdfs/2022/06/wp-0217-cryptocurrencies-review-of-economics-and-policy.pdf
of-elites-by-elites-for-elites,https://file.pide.org.pk/uploads/pip-0360-of-elites-by-elites-for-elites.pdf,already_present,102248,pdfs/2022/06/pip-0360-of-elites-by-elites-for-elites.pdf
are-we-an-agri-rural-country,https://file.pide.org.pk/uploads/pip-0359-are-we-an-agri-rural-country.pdf,already_present,62934,pdfs/2022/06/pip-0359-are-we-an-agri-rural-country.pdf
discourse-p-r-vol-3-issue-3,https://file.pide.org.pk/uploads/discourse-vol3i3.pdf,already_present,42559870,pdfs/2022/06/discourse-vol3i3.pdf
the-real-estate-price-quandary-issues-and-way-forward-2,https://file.pide.org.pk/uploads/discourse-vol3i3-01-the-real-estate-price-quandary-the-real-estate-price.pdf,already_present,933269,pdfs/2022/06/discourse-vol3i3-01-the-real-estate-price-quandary-the-real-estate-price.pdf
property-agents-and-the-question-of-real-estate-market-capture,https://file.pide.org.pk/uploads/discourse-vol3i3-02-property-agents-property-agents-and-the-question.pdf,already_present,3348538,pdfs/2022/06/discourse-vol3i3-02-property-agents-property-agents-and-the-question.pdf
pakistan-or-plotistan,https://file.pide.org.pk/uploads/discourse-vol3i3-03-pakistan-or-plotistan.pdf,already_present,2021544,pdfs/2022/06/discourse-vol3i3-03-pakistan-or-plotistan.pdf
another-regulatory-authority-rera,https://file.pide.org.pk/uploads/discourse-vol3i3-04-rera-another-regulatory-authority.pdf,already_present,489134,pdfs/2022/06/discourse-vol3i3-04-rera-another-regulatory-authority.pdf
the-assumed-shortage-of-housing-in-pakistan-2,https://file.pide.org.pk/uploads/discourse-vol3i3-05-the-assumed-shortage-of-housing-in-pakistan.pdf,already_present,2284669,pdfs/2022/06/discourse-vol3i3-05-the-assumed-shortage-of-housing-in-pakistan.pdf
real-estate-myths-in-pakistan-and-the-truth-behind-them-2,https://file.pide.org.pk/uploads/discourse-vol3i3-06-real-estate-myths-in-pakistan-and-the-truth-behind.pdf,already_present,1789242,pdfs/2022/06/discourse-vol3i3-06-real-estate-myths-in-pakistan-and-the-truth-behind.pdf
interview-with-dr-nadeem-ul-haq,https://file.pide.org.pk/uploads/discourse-vol3i3-07-interview-dr.-nadeem-ul-haque.pdf,already_present,2808057,pdfs/2022/06/discourse-vol3i3-07-interview-dr.-nadeem-ul-haque.pdf
housing-housing-2,https://file.pide.org.pk/uploads/discourse-vol3i3-08-housing-housing.pdf,already_present,815482,pdfs/2022/06/discourse-vol3i3-08-housing-housing.pdf
blockchain-technology-and-pakistans-real-estate-market,https://file.pide.org.pk/uploads/discourse-vol3i3-09-blockchain-technology-and-pakistans-real-estate-market.pdf,already_present,789167,pdfs/2022/06/discourse-vol3i3-09-blockchain-technology-and-pakistans-real-estate-market.pdf
no-confidence-in-no-confidence,https://file.pide.org.pk/uploads/discourse-vol3i3-10-no-confidence-in-no-confidence.pdf,already_present,2582129,pdfs/2022/06/discourse-vol3i3-10-no-confidence-in-no-confidence.pdf
prime-ministers-construction-package-webinar-brief-no-12-2020,https://file.pide.org.pk/uploads/discourse-vol3i3-11-prime-ministers-construction-package.pdf,already_present,1866517,pdfs/2022/06/discourse-vol3i3-11-prime-ministers-construction-package.pdf
construction-permits-and-housing-loans-webinar-brief-58-2021,https://file.pide.org.pk/uploads/discourse-vol3i3-12-construction-permits-and-housing-loans.pdf,already_present,1949001,pdfs/2022/06/discourse-vol3i3-12-construction-permits-and-housing-loans.pdf
under-developed-real-estate-industry-in-pakistan-webinar-brief-21-2020,https://file.pide.org.pk/uploads/discourse-vol3i3-13-under-developed-real-estate-industry-in-pakistan.pdf,already_present,1546309,pdfs/2022/06/discourse-vol3i3-13-under-developed-real-estate-industry-in-pakistan.pdf
real-estate-regulation-and-development-a-case-of-gated-housing-in-pakistan-webinar-brief-36-2021,https://file.pide.org.pk/uploads/discourse-vol3i3-14-real-estate-regulation-and-development.pdf,already_present,1207658,pdfs/2022/06/discourse-vol3i3-14-real-estate-regulation-and-development.pdf
the-paradox-of-housing-societies-in-pakistan-webinar-brief-82-2021,https://file.pide.org.pk/uploads/discourse-vol3i3-15-the-paradox-of-housing-societies-in-pakistan.pdf,already_present,838965,pdfs/2022/06/discourse-vol3i3-15-the-paradox-of-housing-societies-in-pakistan.pdf
introducing-debates,https://file.pide.org.pk/uploads/discourse-vol3i3-16-introducing-debates.pdf,already_present,1159724,pdfs/2022/06/discourse-vol3i3-16-introducing-debates.pdf
1st-rasta-conference-28-29-march-2022-abstracts-of-papers-section-1-energy-issues,https://file.pide.org.pk/uploads/discourse-vol3i3-17-section-1-energy-issues.pdf,already_present,3446702,pdfs/2022/06/discourse-vol3i3-17-section-1-energy-issues.pdf
1st-rasta-conference-28-29-march-2022-abstracts-of-papers-section-2-urban-development,https://file.pide.org.pk/uploads/discourse-vol3i3-18-section-2-urban-development.pdf,already_present,2063412,pdfs/2022/06/discourse-vol3i3-18-section-2-urban-development.pdf
1st-rasta-conference-28-29-march-2022-abstracts-of-papers-section-3-technology-and-public-service-delivery,https://file.pide.org.pk/uploads/discourse-vol3i3-19-section-3-technology-and-public-service-delivery.pdf,already_present,2108538,pdfs/2022/06/discourse-vol3i3-19-section-3-technology-and-public-service-delivery.pdf
1st-rasta-conference-28-29-march-2022-abstracts-of-papers-section-4-social-sector-development,https://file.pide.org.pk/uploads/discourse-vol3i3-20-section-4-social-sector-development.pdf,already_present,153515,pdfs/2022/06/discourse-vol3i3-20-section-4-social-sector-development.pdf
1st-rasta-conference-28-29-march-2022-abstracts-of-papers-section-5-markets-and-regulations,https://file.pide.org.pk/uploads/discourse-vol3i3-21-section-5-markets-and-regulations.pdf,already_present,2673650,pdfs/2022/06/discourse-vol3i3-21-section-5-markets-and-regulations.pdf
